Date, Open , High , Low , Close ,Adj Close,Volume
10/29/2013,32.55,33.09,30.60,32.89,32.89,70558500.00
10/30/2013,32.93,33.54,31.63,31.84,31.84,42009000.00
10/31/2013,31.13,32.49,30.66,31.99,31.99,46669000.00
11/1/2013,32.60,33.18,32.08,32.43,32.43,35903000.00
11/4/2013,33.00,35.08,32.84,35.04,35.04,65602000.00
11/5/2013,36.00,36.29,34.27,35.36,35.36,112335500.00
11/6/2013,30.96,32.15,29.27,30.23,30.23,155358500.00
11/7/2013,28.84,29.13,27.52,27.95,27.95,111423500.00
11/8/2013,27.30,28.12,26.46,27.59,27.59,112389500.00
11/11/2013,28.20,29.08,27.42,28.94,28.94,69988000.00
11/12/2013,28.94,28.94,27.24,27.56,27.56,74926000.00
11/13/2013,28.17,28.47,27.27,27.74,27.74,63291500.00
11/14/2013,27.78,28.08,26.82,27.52,27.52,61018500.00
11/15/2013,27.37,27.59,26.87,27.09,27.09,49501000.00
11/18/2013,27.05,27.09,23.92,24.32,24.32,115691000.00
11/19/2013,23.89,25.80,23.84,25.22,25.22,99081000.00
11/20/2013,25.22,25.49,23.81,24.22,24.22,69248000.00
11/21/2013,24.58,24.96,24.05,24.42,24.42,59519000.00
11/22/2013,24.32,24.55,23.59,24.28,24.28,55483500.00
11/25/2013,24.90,25.17,24.06,24.17,24.17,51336500.00
11/26/2013,23.88,24.54,23.22,24.10,24.10,69427500.00
11/27/2013,24.26,25.39,23.90,25.39,25.39,61838000.00
11/29/2013,25.95,26.12,25.40,25.46,25.46,48581000.00
12/2/2013,25.27,25.71,24.79,24.83,24.83,38756000.00
12/3/2013,26.54,28.99,26.32,28.94,28.94,128412000.00
12/4/2013,28.86,28.89,27.43,27.79,27.79,65738500.00
12/5/2013,28.03,28.67,27.90,28.10,28.10,46442000.00
12/6/2013,28.30,28.50,27.26,27.47,27.47,39548000.00
12/9/2013,27.40,28.34,26.84,28.32,28.32,45307500.00
12/10/2013,28.01,29.17,27.97,28.44,28.44,53741000.00
12/11/2013,28.38,28.61,27.90,27.93,27.93,35689000.00
12/12/2013,27.94,29.65,27.71,29.49,29.49,53839000.00
12/13/2013,29.61,30.36,29.46,29.53,29.53,52959500.00
12/16/2013,29.70,30.09,29.22,29.59,29.59,33376500.00
12/17/2013,29.52,30.93,29.26,30.49,30.49,52475000.00
12/18/2013,30.45,30.98,29.19,29.60,29.60,57909500.00
12/19/2013,29.38,29.40,27.82,28.14,28.14,63700000.00
12/20/2013,28.32,28.87,28.32,28.65,28.65,37063000.00
12/23/2013,28.97,29.25,28.52,28.71,28.71,26927500.00
12/24/2013,30.00,30.99,29.96,30.28,30.28,49707500.00
12/26/2013,31.01,31.60,30.86,31.10,31.10,35647500.00
12/27/2013,31.06,31.10,30.16,30.22,30.22,27301000.00
12/30/2013,30.22,30.96,30.15,30.49,30.49,22337500.00
12/31/2013,30.46,30.64,29.73,30.09,30.09,21312000.00
1/2/2014,29.96,30.50,29.31,30.02,30.02,30942000.00
1/3/2014,30.00,30.44,29.72,29.91,29.91,23475000.00
1/6/2014,30.00,30.08,29.05,29.40,29.40,26805500.00
1/7/2014,29.52,30.08,29.05,29.87,29.87,25170500.00
1/8/2014,29.77,30.74,29.75,30.26,30.26,30816000.00
1/9/2014,30.50,30.69,29.37,29.51,29.51,26910000.00
1/10/2014,29.69,29.78,28.45,29.14,29.14,37230500.00
1/13/2014,29.16,29.40,27.56,27.87,27.87,31580500.00
1/14/2014,28.10,32.40,27.33,32.25,32.25,138035000.00
1/15/2014,33.69,34.45,32.42,32.83,32.83,102328000.00
1/16/2014,32.50,34.54,32.48,34.19,34.19,59797000.00
1/17/2014,34.04,34.64,33.59,34.00,34.00,46031000.00
1/21/2014,34.25,35.46,34.16,35.34,35.34,48673500.00
1/22/2014,35.56,36.06,34.95,35.71,35.71,35113000.00
1/23/2014,35.45,36.48,34.68,36.30,36.30,39337000.00
1/24/2014,35.57,36.10,34.71,34.92,34.92,38321500.00
1/27/2014,35.03,35.58,32.94,33.92,33.92,43582000.00
1/28/2014,34.30,35.80,34.20,35.68,35.68,30467000.00
1/29/2014,35.06,35.82,34.63,35.05,35.05,29677500.00
1/30/2014,35.60,36.96,35.40,36.57,36.57,42825000.00
1/31/2014,35.77,37.20,35.70,36.28,36.28,32544000.00
2/3/2014,36.58,36.98,35.03,35.42,35.42,33824500.00
2/4/2014,36.14,36.32,35.24,35.75,35.75,23431500.00
2/5/2014,35.66,36.12,33.87,34.88,34.88,36340000.00
2/6/2014,35.26,36.02,35.20,35.68,35.68,29208000.00
2/7/2014,36.20,37.33,35.92,37.31,37.31,44642500.00
2/10/2014,37.87,39.86,37.86,39.31,39.31,64853500.00
2/11/2014,39.79,40.44,38.54,39.32,39.32,53549500.00
2/12/2014,39.16,39.65,38.86,39.06,39.06,25868500.00
2/13/2014,38.67,40.54,38.65,39.93,39.93,40146500.00
2/14/2014,39.62,40.38,39.40,39.65,39.65,30790000.00
2/18/2014,41.05,41.20,40.27,40.74,40.74,46664000.00
2/19/2014,40.74,40.74,38.68,38.73,38.73,80845000.00
2/20/2014,43.00,43.04,41.25,41.99,41.99,90011500.00
2/21/2014,42.33,42.80,41.84,41.92,41.92,39094000.00
2/24/2014,41.75,43.67,41.66,43.53,43.53,41392000.00
2/25/2014,46.00,51.84,45.69,49.60,49.60,163408500.00
2/26/2014,51.72,53.00,49.50,50.60,50.60,123023000.00
2/27/2014,52.25,52.38,49.67,50.51,50.51,89729000.00
2/28/2014,49.93,50.54,48.51,48.96,48.96,72949000.00
3/3/2014,47.45,50.33,47.00,50.11,50.11,65446500.00
3/4/2014,51.70,52.00,50.57,50.97,50.97,43728000.00
3/5/2014,51.34,51.40,50.36,50.53,50.53,29678500.00
3/6/2014,50.83,51.50,49.89,50.59,50.59,36805500.00
3/7/2014,50.59,50.97,48.88,49.24,49.24,39061500.00
3/10/2014,48.54,48.60,47.21,47.77,47.77,38640500.00
3/11/2014,47.30,48.92,46.49,46.88,46.88,44050500.00
3/12/2014,46.30,49.50,46.22,48.30,48.30,48772000.00
3/13/2014,48.76,48.84,46.80,47.56,47.56,31181500.00
3/14/2014,47.06,47.39,45.66,46.19,46.19,41448500.00
3/17/2014,46.99,47.59,46.10,46.80,46.80,29563000.00
3/18/2014,47.39,48.30,47.00,48.01,48.01,31211500.00
3/19/2014,48.28,48.31,46.70,47.17,47.17,25356500.00
3/20/2014,47.23,47.85,46.67,46.98,46.98,19089500.00
3/21/2014,47.20,47.24,45.50,45.78,45.78,41084500.00
3/24/2014,45.95,45.98,42.05,44.03,44.03,56644000.00
3/25/2014,44.83,45.41,43.58,44.09,44.09,39327000.00
3/26/2014,44.39,44.52,42.27,42.59,42.59,34536500.00
3/27/2014,42.47,42.72,40.60,41.46,41.46,47478500.00
3/28/2014,42.56,43.34,42.05,42.47,42.47,48424000.00
3/31/2014,43.30,43.35,41.28,41.69,41.69,41900000.00
4/1/2014,41.80,43.63,41.72,43.39,43.39,36857000.00
4/2/2014,44.00,46.18,43.61,46.06,46.06,53911500.00
4/3/2014,46.06,47.15,44.40,45.08,45.08,54618500.00
4/4/2014,45.20,45.65,42.25,42.45,42.45,56728000.00
4/7/2014,41.16,43.24,40.70,41.50,41.50,49277500.00
4/8/2014,42.01,43.30,41.28,43.09,43.09,34446500.00
4/9/2014,43.35,43.69,42.18,43.39,43.39,25789500.00
4/10/2014,43.36,43.50,40.76,40.84,40.84,36057500.00
4/11/2014,40.12,41.40,39.72,40.76,40.76,45336000.00
4/14/2014,41.52,41.69,38.88,39.62,39.62,38515000.00
4/15/2014,39.82,39.86,36.86,38.78,38.78,68296500.00
4/16/2014,39.40,40.00,38.16,39.82,39.82,36011000.00
4/17/2014,39.92,40.46,38.82,39.62,39.62,29634000.00
4/21/2014,39.42,41.24,38.80,40.88,40.88,26291000.00
4/22/2014,41.27,43.87,41.00,43.73,43.73,49023500.00
4/23/2014,43.27,43.35,41.40,41.60,41.60,36478000.00
4/24/2014,42.16,42.56,40.64,41.57,41.57,27476000.00
4/25/2014,40.40,41.34,39.53,39.97,39.97,34983500.00
4/28/2014,40.00,40.76,38.10,39.70,39.70,35210000.00
4/29/2014,39.64,41.43,39.11,41.38,41.38,28895500.00
4/30/2014,40.72,41.63,40.26,41.58,41.58,22203000.00
5/1/2014,41.42,42.80,41.14,41.55,41.55,27199500.00
5/2/2014,41.72,42.27,41.30,42.18,42.18,20434000.00
5/5/2014,41.90,43.54,41.70,43.32,43.32,25735000.00
5/6/2014,43.32,43.73,41.37,41.46,41.46,28183500.00
5/7/2014,41.93,42.04,39.45,40.27,40.27,50896500.00
5/8/2014,36.40,38.88,35.60,35.72,35.72,100283000.00
5/9/2014,35.97,36.68,35.44,36.45,36.45,42476000.00
5/12/2014,36.77,37.44,35.98,36.93,36.93,35011500.00
5/13/2014,36.75,38.27,36.60,38.03,38.03,35486000.00
5/14/2014,37.79,38.70,37.42,38.12,38.12,27033500.00
5/15/2014,38.00,38.53,37.06,37.72,37.72,30202000.00
5/16/2014,37.79,38.41,37.54,38.31,38.31,22438500.00
5/19/2014,38.14,39.38,38.00,39.22,39.22,22858500.00
5/20/2014,39.39,39.87,38.61,39.06,39.06,27730500.00
5/21/2014,39.24,39.97,38.96,39.89,39.89,26427000.00
5/22/2014,40.07,41.38,39.91,40.98,40.98,31072500.00
5/23/2014,40.91,41.55,40.50,41.46,41.46,20034000.00
5/27/2014,41.70,42.77,41.54,42.31,42.31,26705500.00
5/28/2014,42.00,42.55,41.05,42.05,42.05,27475500.00
5/29/2014,42.11,42.50,41.54,42.05,42.05,18462500.00
5/30/2014,42.06,42.96,41.40,41.55,41.55,27905500.00
6/2/2014,41.47,41.87,40.33,40.94,40.94,23340500.00
6/3/2014,40.70,41.60,40.52,40.99,40.99,19304000.00
6/4/2014,40.87,41.25,40.08,40.80,40.80,17137000.00
6/5/2014,40.89,41.84,40.81,41.38,41.38,20273000.00
6/6/2014,41.95,42.16,41.44,41.63,41.63,15369000.00
6/9/2014,41.59,42.00,40.84,41.06,41.06,14028500.00
6/10/2014,40.89,41.39,40.31,40.46,40.46,17573500.00
6/11/2014,40.30,41.00,39.85,40.89,40.89,19887500.00
6/12/2014,41.02,41.98,40.54,40.70,40.70,29968500.00
6/13/2014,40.96,41.36,40.32,41.28,41.28,17721500.00
6/16/2014,41.35,45.10,41.25,44.92,44.92,66232000.00
6/17/2014,44.82,47.11,44.57,46.33,46.33,66524500.00
6/18/2014,46.30,46.34,45.22,45.42,45.42,34701000.00
6/19/2014,45.78,47.06,45.40,45.56,45.56,43965500.00
6/20/2014,45.70,46.26,45.24,45.92,45.92,24519500.00
6/23/2014,45.90,47.80,45.64,47.44,47.44,38955500.00
6/24/2014,47.79,48.38,46.33,46.50,46.50,40379500.00
6/25/2014,46.61,47.51,46.05,47.38,47.38,29008000.00
6/26/2014,47.43,48.08,46.84,47.12,47.12,25607000.00
6/27/2014,46.94,48.00,46.90,47.81,47.81,28175000.00
6/30/2014,47.91,48.90,47.80,48.01,48.01,24143000.00
7/1/2014,48.49,48.69,47.74,47.94,47.94,21680500.00
7/2/2014,48.13,48.47,45.41,45.89,45.89,40137000.00
7/3/2014,46.26,46.38,44.80,45.85,45.85,25833500.00
7/7/2014,45.50,45.96,44.08,44.53,44.53,29468500.00
7/8/2014,43.73,44.19,42.85,43.81,43.81,39181000.00
7/9/2014,44.25,44.84,43.84,44.61,44.61,20577000.00
7/10/2014,43.44,44.44,43.21,43.89,43.89,24319500.00
7/11/2014,44.12,44.32,43.52,43.63,43.63,16511500.00
7/14/2014,44.00,45.76,43.09,45.34,45.34,36016000.00
7/15/2014,45.35,45.53,43.62,43.92,43.92,28592500.00
7/16/2014,44.36,44.96,43.36,43.43,43.43,20222500.00
7/17/2014,43.23,44.11,42.72,43.08,43.08,23247000.00
7/18/2014,43.19,44.24,43.19,44.00,44.00,21268500.00
7/21/2014,43.45,44.64,43.34,44.11,44.11,19111000.00
7/22/2014,44.44,44.66,43.82,43.92,43.92,13650000.00
7/23/2014,44.00,44.95,43.89,44.50,44.50,15416500.00
7/24/2014,44.65,45.02,44.16,44.71,44.71,16227500.00
7/25/2014,44.54,45.39,44.35,44.71,44.71,15435500.00
7/28/2014,44.85,46.40,44.28,44.96,44.96,32571500.00
7/29/2014,45.32,45.66,44.97,45.00,45.00,16912000.00
7/30/2014,44.38,45.92,44.21,45.78,45.78,24639000.00
7/31/2014,45.85,46.28,44.30,44.66,44.66,38745500.00
8/1/2014,45.22,47.50,45.20,46.65,46.65,59479000.00
8/4/2014,46.88,48.10,46.65,47.70,47.70,29798500.00
8/5/2014,47.49,48.60,47.14,47.70,47.70,26943000.00
8/6/2014,47.78,50.28,47.72,49.79,49.79,46246500.00
8/7/2014,50.02,51.34,49.82,50.48,50.48,37394500.00
8/8/2014,50.23,50.35,49.30,49.63,49.63,25450500.00
8/11/2014,51.10,52.75,51.00,51.86,51.86,40506500.00
8/12/2014,51.62,52.06,50.92,51.99,51.99,31911500.00
8/13/2014,52.40,53.13,51.92,52.06,52.06,34663000.00
8/14/2014,52.50,52.60,51.30,52.28,52.28,20633000.00
8/15/2014,52.30,52.42,51.70,52.40,52.40,19339500.00
8/18/2014,52.65,53.45,51.95,51.99,51.99,29246000.00
8/19/2014,51.77,51.87,50.32,51.35,51.35,26674000.00
8/20/2014,50.93,51.75,50.60,51.14,51.14,15139500.00
8/21/2014,51.30,51.76,50.65,50.87,50.87,14578000.00
8/22/2014,50.91,51.39,50.52,51.36,51.36,14167000.00
8/25/2014,51.64,52.74,51.64,52.51,52.51,21590500.00
8/26/2014,53.00,53.10,52.33,52.35,52.35,19090000.00
8/27/2014,52.70,52.85,52.06,52.65,52.65,14925500.00
8/28/2014,52.38,52.90,52.33,52.77,52.77,14224500.00
8/29/2014,53.74,54.40,53.50,53.94,53.94,32235500.00
9/2/2014,55.10,56.98,54.86,56.82,56.82,49262000.00
9/3/2014,57.53,57.60,56.02,56.24,56.24,33861500.00
9/4/2014,56.80,58.28,56.08,57.21,57.21,41708500.00
9/5/2014,56.51,56.58,54.50,55.48,55.48,55849500.00
9/8/2014,55.52,56.98,55.50,56.42,56.42,27508000.00
9/9/2014,56.60,57.10,55.40,55.70,55.70,22794000.00
9/10/2014,55.90,56.28,54.73,56.22,56.22,18906500.00
9/11/2014,56.09,56.96,55.73,56.06,56.06,18830500.00
9/12/2014,56.10,56.48,55.40,55.84,55.84,16623000.00
9/15/2014,54.87,54.88,49.83,50.77,50.77,82277000.00
9/16/2014,51.03,52.49,50.48,52.15,52.15,41500500.00
9/17/2014,52.48,52.94,51.90,52.28,52.28,25888500.00
9/18/2014,52.67,53.12,52.46,52.76,52.76,18463000.00
9/19/2014,51.60,52.29,51.05,51.86,51.86,34054500.00
9/22/2014,51.00,51.20,48.94,50.01,50.01,41070500.00
9/23/2014,49.04,50.76,49.00,50.08,50.08,28293500.00
9/24/2014,50.22,50.57,49.41,50.43,50.43,18747500.00
9/25/2014,50.50,50.99,49.22,49.39,49.39,24171000.00
9/26/2014,49.65,49.95,49.21,49.32,49.32,18977000.00
9/29/2014,48.80,49.73,48.28,49.05,49.05,24263500.00
9/30/2014,49.38,49.53,48.02,48.54,48.54,21191500.00
10/1/2014,48.44,48.53,47.13,48.05,48.05,29708500.00
10/2/2014,50.04,50.56,49.07,50.28,50.28,44991000.00
10/3/2014,50.61,51.30,50.21,51.04,51.04,27031500.00
10/6/2014,51.83,52.50,51.56,52.12,52.12,38566500.00
10/7/2014,51.71,52.29,51.15,51.91,51.91,22427500.00
10/8/2014,52.02,52.58,50.53,51.86,51.86,25275500.00
10/9/2014,52.45,53.11,50.88,51.40,51.40,36806500.00
10/10/2014,48.93,49.18,47.04,47.38,47.38,64441500.00
10/13/2014,47.71,47.79,44.20,44.92,44.92,56343500.00
10/14/2014,45.65,46.49,44.60,45.41,45.41,35526500.00
10/15/2014,44.00,46.20,43.46,45.94,45.94,45736500.00
10/16/2014,43.94,45.98,43.82,45.27,45.27,26996500.00
10/17/2014,46.68,46.95,45.31,45.50,45.50,52747000.00
10/20/2014,45.34,46.48,45.10,46.09,46.09,17472000.00
10/21/2014,46.85,47.08,46.16,47.07,47.07,20651500.00
10/22/2014,46.64,47.48,46.11,46.22,46.22,20583000.00
10/23/2014,46.93,47.26,46.40,47.06,47.06,17462000.00
10/24/2014,47.25,47.56,46.24,47.05,47.05,17316500.00
10/27/2014,46.85,46.92,44.06,44.33,44.33,47766500.00
10/28/2014,45.92,48.92,45.65,48.55,48.55,52581500.00
10/29/2014,48.23,48.30,47.13,47.62,47.62,24812500.00
10/30/2014,47.63,48.10,47.01,47.73,47.73,16142000.00
10/31/2014,48.50,48.62,47.75,48.34,48.34,18876500.00
11/3/2014,48.60,49.51,48.26,48.52,48.52,21019000.00
11/4/2014,48.10,48.47,47.31,47.79,47.79,18413000.00
11/5/2014,48.20,48.27,46.11,46.19,46.19,45229500.00
11/6/2014,46.90,49.34,45.70,48.24,48.24,76773500.00
11/7/2014,48.44,48.57,47.44,48.04,48.04,25805000.00
11/10/2014,47.82,48.58,47.36,48.39,48.39,22886000.00
11/11/2014,48.51,50.36,48.40,50.22,50.22,39744000.00
11/12/2014,49.94,50.47,49.12,49.82,49.82,29354000.00
11/13/2014,50.12,51.15,50.05,50.34,50.34,31180000.00
11/14/2014,50.00,51.77,49.70,51.74,51.74,30505500.00
11/17/2014,51.50,51.80,50.40,50.80,50.80,20128500.00
11/18/2014,51.17,52.00,51.10,51.54,51.54,22365000.00
11/19/2014,50.12,50.38,49.12,49.55,49.55,39592500.00
11/20/2014,49.59,50.19,49.20,49.74,49.74,17936000.00
11/21/2014,50.44,50.56,48.43,48.56,48.56,37425500.00
11/24/2014,49.04,49.52,48.13,49.34,49.34,23948500.00
11/25/2014,49.47,49.94,49.22,49.62,49.62,15799000.00
11/26/2014,49.67,49.80,49.32,49.69,49.69,9906000.00
11/28/2014,49.07,49.34,48.50,48.90,48.90,10598500.00
12/1/2014,48.23,48.49,45.80,46.33,46.33,43097000.00
12/2/2014,46.91,46.98,45.60,46.29,46.29,29435000.00
12/3/2014,45.25,45.94,45.10,45.86,45.86,26538500.00
12/4/2014,45.72,46.18,45.56,45.66,45.66,19278000.00
12/5/2014,45.73,45.88,44.45,44.74,44.74,30318000.00
12/8/2014,44.31,44.97,42.47,42.87,42.87,46128000.00
12/9/2014,41.87,43.55,40.85,43.38,43.38,47157500.00
12/10/2014,42.83,43.35,41.54,41.97,41.97,36570500.00
12/11/2014,42.11,43.09,41.65,41.78,41.78,33472000.00
12/12/2014,40.96,42.34,40.90,41.40,41.40,35869000.00
12/15/2014,41.86,41.96,40.53,40.81,40.81,26091500.00
12/16/2014,40.18,40.74,39.07,39.56,39.56,42130500.00
12/17/2014,38.61,41.33,38.53,41.16,41.16,36839000.00
12/18/2014,42.48,43.69,42.36,43.65,43.65,37416500.00
12/19/2014,44.04,44.08,42.90,43.86,43.86,34552500.00
12/22/2014,44.00,44.81,43.65,44.52,44.52,23997000.00
12/23/2014,44.76,44.86,43.90,44.19,44.19,22528500.00
12/24/2014,43.95,44.50,43.85,44.45,44.45,6661000.00
12/26/2014,44.30,45.70,44.30,45.56,45.56,16635000.00
12/29/2014,45.38,45.58,44.80,45.14,45.14,14012500.00
12/30/2014,44.80,45.13,44.28,44.45,44.45,14516000.00
12/31/2014,44.62,45.14,44.45,44.48,44.48,11487500.00
1/2/2015,44.57,44.65,42.65,43.86,43.86,23822000.00
1/5/2015,42.91,43.30,41.43,42.02,42.02,26842500.00
1/6/2015,42.01,42.84,40.84,42.26,42.26,31309500.00
1/7/2015,42.67,42.96,41.96,42.19,42.19,14842000.00
1/8/2015,42.56,42.76,42.00,42.12,42.12,17212500.00
1/9/2015,41.78,42.00,40.99,41.33,41.33,23341500.00
1/12/2015,40.61,40.89,39.85,40.44,40.44,29751500.00
1/13/2015,40.66,41.52,40.18,40.85,40.85,22386500.00
1/14/2015,37.17,39.04,37.00,38.54,38.54,57759500.00
1/15/2015,38.90,39.15,38.00,38.37,38.37,26082500.00
1/16/2015,38.14,38.90,37.93,38.61,38.61,18016000.00
1/20/2015,38.77,38.82,37.41,38.39,38.39,22516000.00
1/21/2015,37.91,39.74,37.90,39.31,39.31,20765000.00
1/22/2015,39.40,40.65,39.04,40.32,40.32,20584500.00
1/23/2015,40.06,40.70,39.67,40.26,40.26,17193000.00
1/26/2015,40.37,41.72,40.21,41.31,41.31,16172500.00
1/27/2015,40.88,41.61,40.66,41.20,41.20,13905000.00
1/28/2015,41.22,41.27,39.68,39.87,39.87,15748000.00
1/29/2015,40.21,41.20,39.30,41.04,41.04,17740500.00
1/30/2015,40.79,41.49,40.60,40.72,40.72,15035000.00
2/2/2015,40.79,42.39,40.66,42.19,42.19,20746000.00
2/3/2015,42.64,44.07,42.25,43.67,43.67,24131000.00
2/4/2015,43.66,44.30,43.36,43.71,43.71,16527000.00
2/5/2015,43.98,45.10,43.93,44.20,44.20,17614500.00
2/6/2015,44.40,44.68,43.30,43.47,43.47,16219500.00
2/9/2015,43.08,43.59,42.40,43.50,43.50,17362000.00
2/10/2015,43.51,44.10,43.00,43.26,43.26,26952500.00
2/11/2015,42.44,42.95,41.46,42.56,42.56,48845500.00
2/12/2015,38.71,40.62,38.66,40.58,40.58,78248000.00
2/13/2015,40.58,41.20,40.18,40.75,40.75,30955000.00
2/17/2015,41.14,41.14,40.30,40.87,40.87,19898000.00
2/18/2015,40.83,41.23,40.52,40.89,40.89,13568000.00
2/19/2015,41.00,42.49,40.75,42.34,42.34,25770500.00
2/20/2015,42.16,43.52,41.96,43.42,43.42,29910500.00
2/23/2015,43.13,43.64,41.27,41.47,41.47,42499000.00
2/24/2015,41.46,41.46,40.34,40.82,40.82,33018000.00
2/25/2015,40.99,41.43,40.52,40.75,40.75,19547500.00
2/26/2015,40.80,42.22,40.44,41.44,41.44,32364500.00
2/27/2015,41.38,41.71,40.56,40.67,40.67,19410500.00
3/2/2015,40.54,40.67,39.17,39.47,39.47,39610500.00
3/3/2015,39.36,40.05,39.06,39.91,39.91,22161500.00
3/4/2015,39.85,40.50,39.44,40.49,40.49,21110000.00
3/5/2015,40.57,41.24,40.03,40.13,40.13,24385000.00
3/6/2015,39.84,40.15,38.43,38.78,38.78,33562000.00
3/9/2015,38.88,38.90,37.65,38.18,38.18,33683500.00
3/10/2015,37.69,38.70,37.52,38.06,38.06,27898500.00
3/11/2015,38.23,39.24,38.20,38.75,38.75,24874500.00
3/12/2015,38.75,38.89,37.95,38.21,38.21,20746500.00
3/13/2015,37.79,38.35,37.46,37.74,37.74,27171500.00
3/16/2015,38.40,39.18,37.96,39.14,39.14,28144000.00
3/17/2015,39.09,39.74,38.79,38.95,38.95,24470500.00
3/18/2015,38.99,40.18,38.62,40.14,40.14,24104500.00
3/19/2015,40.40,40.92,38.91,39.13,39.13,42376000.00
3/20/2015,39.49,39.80,39.12,39.62,39.62,21347500.00
3/23/2015,39.70,40.10,39.49,39.93,39.93,13158000.00
3/24/2015,40.32,40.76,39.95,40.34,40.34,18249500.00
3/25/2015,39.65,39.72,38.54,38.86,38.86,28652000.00
3/26/2015,38.78,38.96,37.94,38.08,38.08,20640000.00
3/27/2015,37.81,37.86,36.28,37.00,37.00,43024500.00
3/30/2015,37.17,38.45,36.36,38.11,38.11,50447500.00
3/31/2015,38.71,38.75,37.68,37.75,37.75,25133000.00
4/1/2015,37.74,38.46,37.21,37.52,37.52,18973000.00
4/2/2015,38.05,38.65,38.00,38.20,38.20,25052000.00
4/6/2015,39.60,41.55,39.50,40.62,40.62,62279000.00
4/7/2015,40.50,41.01,40.23,40.65,40.65,21739500.00
4/8/2015,41.64,42.18,41.17,41.53,41.53,31515500.00
4/9/2015,41.69,42.07,41.22,42.02,42.02,19001000.00
4/10/2015,41.97,42.33,41.80,42.18,42.18,20338500.00
4/13/2015,42.09,42.60,41.81,41.96,41.96,18791000.00
4/14/2015,41.71,41.90,41.10,41.49,41.49,15130000.00
4/15/2015,41.49,41.92,41.32,41.57,41.57,9762000.00
4/16/2015,41.54,41.83,41.26,41.34,41.34,8295500.00
4/17/2015,41.00,41.38,40.70,41.36,41.36,12349500.00
4/20/2015,41.36,41.57,40.77,41.05,41.05,12796500.00
4/21/2015,41.16,42.15,40.86,41.88,41.88,17162500.00
4/22/2015,42.50,44.38,42.34,43.89,43.89,39315000.00
4/23/2015,43.65,44.30,43.43,43.72,43.72,22056000.00
4/24/2015,44.10,44.16,43.60,43.69,43.69,12139000.00
4/27/2015,44.51,47.75,44.40,46.31,46.31,58363000.00
4/28/2015,46.95,47.10,45.61,46.10,46.10,30427000.00
4/29/2015,46.01,46.99,45.53,46.49,46.49,19680500.00
4/30/2015,46.08,46.58,45.03,45.21,45.21,19559500.00
5/1/2015,45.99,46.35,44.08,45.21,45.21,26408500.00
5/4/2015,45.64,46.95,45.42,46.10,46.10,22173000.00
5/5/2015,47.55,47.90,45.83,46.59,46.59,28984500.00
5/6/2015,46.82,46.89,45.64,46.09,46.09,26354500.00
5/7/2015,44.20,47.50,44.05,47.36,47.36,47279500.00
5/8/2015,47.20,47.68,46.74,47.32,47.32,23341000.00
5/11/2015,47.26,48.58,47.06,47.90,47.90,28361500.00
5/12/2015,48.02,49.27,47.64,48.95,48.95,31817000.00
5/13/2015,49.52,49.66,48.45,48.64,48.64,27201000.00
5/14/2015,48.96,48.98,48.25,48.82,48.82,14479500.00
5/15/2015,48.79,49.88,48.50,49.77,49.77,22638000.00
5/18/2015,49.40,49.98,49.20,49.75,49.75,16766000.00
5/19/2015,49.69,50.20,49.23,49.43,49.43,18371000.00
5/20/2015,49.43,49.55,48.27,48.87,48.87,18778000.00
5/21/2015,48.61,49.32,48.47,49.12,49.12,9853000.00
5/22/2015,49.08,49.72,49.00,49.55,49.55,11115500.00
5/26/2015,49.54,50.40,49.30,49.49,49.49,17493500.00
5/27/2015,49.70,49.90,49.11,49.49,49.49,17041000.00
5/28/2015,49.41,50.36,49.01,50.29,50.29,18236500.00
5/29/2015,50.20,50.57,49.89,50.16,50.16,18946500.00
6/1/2015,50.28,50.32,49.49,49.89,49.89,12525500.00
6/2/2015,49.78,49.88,49.26,49.67,49.67,10674000.00
6/3/2015,49.64,50.14,49.40,49.80,49.80,8907500.00
6/4/2015,49.50,49.86,49.14,49.18,49.18,12268000.00
6/5/2015,49.20,49.94,49.14,49.83,49.83,15110000.00
6/8/2015,50.17,51.75,50.06,51.26,51.26,25085000.00
6/9/2015,51.08,51.55,50.83,51.20,51.20,13055500.00
6/10/2015,50.38,50.80,49.70,50.14,50.14,17272500.00
6/11/2015,50.65,50.87,50.09,50.28,50.28,10220500.00
6/12/2015,50.04,50.69,50.04,50.14,50.14,7111500.00
6/15/2015,49.94,50.26,49.20,50.08,50.08,10931000.00
6/16/2015,50.03,50.69,49.82,50.62,50.62,9923500.00
6/17/2015,50.43,52.87,50.40,52.08,52.08,27564500.00
6/18/2015,52.40,52.69,52.00,52.38,52.38,13913500.00
6/19/2015,52.48,52.76,52.02,52.50,52.50,12315000.00
6/22/2015,52.43,52.88,51.14,51.96,51.96,22805500.00
6/23/2015,52.06,53.60,51.71,53.53,53.53,19354000.00
6/24/2015,53.40,53.47,52.74,53.03,53.03,12061500.00
6/25/2015,53.29,54.28,53.05,53.76,53.76,14246000.00
6/26/2015,53.78,53.82,53.20,53.42,53.42,19192000.00
6/29/2015,52.39,53.19,52.14,52.40,52.40,17394500.00
6/30/2015,52.96,54.18,52.80,53.65,53.65,15434500.00
7/1/2015,54.22,54.52,53.57,53.83,53.83,10506000.00
7/2/2015,56.04,56.49,54.66,56.00,56.00,35819500.00
7/6/2015,55.78,56.34,55.26,55.94,55.94,20609500.00
